edad,peso,talla,talla_sentado,envergadura,estatura_padre,estatura_madre,proyeccion_estatura_adulta_talla_diana,porcentaje_de_altura_adulta_proyectada,crecimiento_restante_cm,pico_veloc_crecimiento,indice_de_maduracion,indice_de_desarrollo_corporal_modificado_idcm,indice_de_rohrer,edad_morfologica,edad_osea,biacro,bilio,humer,femor,tibial_lateral,radial_estiloidea,acromial_radial,long_pie,long_mano,cbz,brrel,brflex,antebr,torax,cintura,pantmax,trc,ssc,ssp,abd,mmed,pant,imc,indice_muscular,iecto,icormico_porcentaje,irmi,indice_de_envergadura_frontal_estatura_ief_e_porcentaje,longitud_relativa_de_miembro_inferior,indice_constitucional_de_pignet,indice_biacromial,indice_acromio_iliaco,indice_braquial_ibb,indice_biacromial_biliocrestal,indice_crural,long_relativa_de_extremidad_superior_lres,longitud_relativa_de_miembro_superior,longitud_relativa_de_muslo,longitud_relativa_de_pierna,longitud_relativa_del_pie,longitud_relativa_de_la_mano,masa_piel_kg,masa_osea_kg,porcentaje_de_masa_osea,masa_adiposa_kg,porcentaje_de_masa_adiposa,masa_muscular_kg,porcentaje_de_masa_muscular,masa_kg,porcentaje_de_masa,peso_predictivo_total_kg,porcentaje_peso_predictivo,peso_ideal_deportista,masa_adiposa_ecuacion_yuhazs,indice_aks,peso_graso,endo,meso,ecto,hwr,area_total_brazo,area_total_muslo,area_total_pierna,musc_brazo,adip_brazo,musc_muslo,adip_muslo,musc_pierna,adip_pierna,total_antebr,porcentaje_grasa_del_brazo,fraccion_lipidica,masa_adiposa,masa_lipida_grasa,porcentaje_lipido_grasa_del_peso,rendimiento_clase,rendimiento_binario
20.646575342465752,64.4,163.0,89,165.0,170,156,177.63,0.9176377864099533,14.629999999999995,2.1244692462727945,18.522106096192957,0.9813928935978019,3.9509202453987733,19.709509569427272,20.990627691440043,38.0,28.0,6.2,8.8,39.0,20.5,30.5,23.5,15.5,54.0,27.0,30.0,23.0,84.0,76.0,35.0,20,11,9,22,25,17,24.238774511648916,6.0,1.228470436577993,54.60122699386503,83.14606741573034,101.22699386503066,75.31055900621118,14.599999999999994,23.312883435582823,73.68421052631578,16.56441717791411,1.3571428571428572,80.41237113402062,28.52760736196319,60.509202453987726,29.754601226993866,23.926380368098158,14.417177914110429,9.50920245398773,0.0,6.185187828581511,9.604328926368805,21.33779620895282,33.13322392694537,29.752569410510116,46.199641941785885,7.00354592254306,10.875071308296675,64.2790993705875,99.81226610339672,59.75,13.728000000000002,0.9943366304022654,21.337796208952817,4.257468600730393,3.8166999999999973,1.1912469974200022,40.671102455491805,58.01197675699585,305.89580062262286,97.4824026437859,34.153569410585646,23.858407346410203,233.30453914385686,72.591261478766,70.00220333600451,27.48019930778139,42.096482447806316,41.12669259030729,0.7378519766941225,21.33779620895282,15.744135111072191,0.24447414768745637,Alto rendimiento,1
19.18082191780822,74.0,173.0,89,175.0,168,160,178.64,0.9684281236005374,5.639999999999986,1.4888331293372392,17.69198878847098,1.163016762671656,4.277456647398844,21.398551518116275,22.78945736679383,41.8,29.5,7.0,10.0,43.0,28.0,32.5,27.3,17.8,53.0,28.0,31.0,27.0,97.0,83.0,38.0,14,11,13,25,16,18,24.725182932941294,0.0,1.626681856669233,51.445086705202314,94.3820224719101,101.15606936416187,62.16216216216216,2.0,24.161849710982658,70.57416267942584,16.184971098265898,1.4169491525423727,93.47826086956522,28.034682080924856,70.78901734104046,26.589595375722542,24.85549132947977,15.780346820809248,10.289017341040463,3.67217902657375,8.280890646938461,11.190392766133055,23.185741414069078,31.332082991985242,37.38702548072711,50.52300740638799,8.58254308613368,11.598031197477946,81.10837965444207,109.60591845194877,67.25,11.994,0.9814027801428875,23.18574141406908,3.828677728007486,4.681999999999999,1.5877035693594017,41.21270979420683,62.38873769202297,286.4788975654116,114.90986891234844,44.32811809228197,18.060619599741003,240.4895168637091,45.989380701702515,83.25455896175615,31.655309950592297,58.01197675699585,28.948525435625594,0.715517829100617,23.18574141406908,16.58981136268298,0.2241866400362565,Alto rendimiento,1
20.980821917808218,59.5,160.0,89,162.0,170,165,182.175,0.8782763825991491,22.17500000000001,2.232269565753424,18.748552352054794,1.121211642578125,3.71875,21.763905338073283,23.178559185048044,40.0,26.0,7.0,10.0,37.8,24.0,29.0,26.0,15.5,55.0,26.0,29.0,26.0,88.0,72.0,38.5,7,8,5,9,7,6,23.242187499999996,-2.0,1.461174924547418,55.625,79.7752808988764,101.25,73.94957983193277,12.5,25.0,65.0,16.25,1.5384615384615385,85.90909090909089,28.125,62.6875,27.5,23.624999999999996,16.25,9.6875,3.162813894606208,7.131486726991092,11.98569197813629,11.250253012309042,18.907988255981582,29.989916507356696,50.40322102076756,6.585576085122011,11.068195101045397,58.12004622638505,97.680749960311,57.5,6.659,1.1779723385666736,11.250253012309042,2.07420335798001,6.414300000000001,1.4243732260428885,40.989580909894656,53.79437076506063,232.0479070279834,117.95370719898094,45.079215865125384,8.715154899935243,213.53275212804817,18.515154899935226,106.68645053780403,11.267256661176901,53.79437076506063,16.20086781570038,0.5614590543741717,11.25025301230904,6.31655641776121,0.10616061206321362,En desarrollo,0
22.27123287671233,53.8,167.0,89,169.0,175,158,181.165,0.9218116082024674,14.164999999999992,2.7658013369534906,19.50543153975884,0.877213769228011,3.2215568862275443,19.144859054680364,20.389274893234585,37.8,24.2,6.5,8.5,40.3,25.5,32.0,24.0,16.0,57.0,24.0,27.0,22.5,81.0,66.0,34.0,12,7,10,12,16,12,19.29075979776973,-1.0,3.844781217154477,53.293413173652695,87.64044943820225,101.19760479041918,88.28996282527882,32.19999999999999,22.634730538922152,64.02116402116403,14.37125748502994,1.56198347107438,84.84210526315789,28.74251497005988,67.08083832335329,28.44311377245509,24.131736526946106,14.37125748502994,9.580838323353293,0.0,5.113063329785732,9.50383518547534,16.866861922582135,31.351044465766055,25.630303003693,47.63996840835131,5.022059285880317,9.334682687509885,52.63228754194118,97.82953074710258,62.75,10.333,0.7929883302866361,16.866861922582135,3.012092249945904,2.875699999999995,3.8060378960998946,44.243221169535374,45.83662361046586,258.54720505278397,91.99155710711551,32.567596965758185,13.269026644707672,214.95782435108143,43.58938070170254,72.72253046240783,19.26902664470768,40.286094970136006,28.948525435625587,0.7157529513754991,16.866861922582135,12.072506201531189,0.2243960260507656,Alto rendimiento,1
21.164383561643834,52.5,175.0,89,177.0,184,160,186.72,0.9372322193658955,11.719999999999999,2.179134350684931,18.985249210958905,0.9185061714285715,3.0,19.12999218613213,20.37344167823072,39.5,27.5,7.0,9.0,42.0,26.5,31.0,26.8,16.5,55.0,23.0,26.0,23.0,85.0,67.0,30.0,4,7,4,6,6,6,17.142857142857142,-4.0,5.675955178772149,50.857142857142854,96.62921348314607,101.14285714285714,90.47619047619048,37.5,22.571428571428573,69.62025316455697,13.142857142857142,1.4363636363636363,88.42105263157895,26.857142857142858,66.92857142857143,27.142857142857142,24.0,15.314285714285715,9.428571428571429,3.200274488022994,6.572937135936712,12.51988025892707,12.419854398919252,23.656865521750955,21.80951204672613,41.541927708049776,5.269745115463159,10.037609743739353,49.27232318506825,93.85204416203476,68.75,5.786,0.7478511132563173,12.41985439891925,1.2580102530973216,1.9721999999999973,5.635274921070909,46.742178853922006,42.096482447806316,183.34649444186343,71.6197243913529,37.62214615394991,4.474336293856403,169.22923778068656,14.117256661176867,62.902467730175985,8.717256661176918,42.096482447806316,10.628765240430592,0.6203451324697118,12.419854398919252,7.704596222352096,0.14675421375908754,Alto rendimiento,1
20.731506849315068,52.2,160.0,89,162.0,182,155,183.185,0.8734339602041652,23.185000000000002,2.004481320547945,18.727025528767122,0.8906906835937499,3.2625,18.53238501615724,19.73699004220746,37.0,27.5,6.0,9.0,36.8,25.0,27.5,24.0,15.0,54.0,24.0,27.0,21.0,80.0,68.0,34.0,17,10,8,18,27,13,20.390624999999996,2.0,2.799555414767916,55.625,79.7752808988764,101.25,90.03831417624521,27.80000000000001,23.125,74.32432432432432,15.0,1.3454545454545455,78.29787234042553,27.187499999999996,61.875,29.375,22.999999999999996,15.0,9.375,0.0,5.909227834880127,11.32035983693511,18.830695202799372,36.074128740994965,24.68241480059186,47.284319541363715,8.474180535691188,16.23406232891032,57.89651837396255,110.9128704482041,57.5,12.661000000000001,0.8146802929004059,18.830695202799372,3.8132749123733323,3.5540999999999983,2.7623448756507543,42.81741103230977,45.83662361046586,258.54720505278397,91.99155710711551,27.706424302684482,18.130199307781375,187.32275766395142,71.22444738883254,71.21888000325718,20.772677103858328,35.093664951762925,39.55395899544772,0.7743191963883376,18.830695202799372,14.580968776865333,0.27932890377136654,En desarrollo,0
17.846575342465755,43.7,165.0,89,167.0,181,163,186.72,0.8836760925449871,21.72,0.4449278533001271,17.40164748916563,0.7449913461891644,2.648484848484849,15.083699260223828,16.064139712138374,37.0,24.5,5.5,8.0,30.0,25.5,30.2,24.0,15.0,52.0,19.0,22.0,19.0,77.0,62.0,30.0,8,6,4,8,10,10,16.0514233241506,-1.0,5.753233468744142,53.93939393939394,85.39325842696628,101.21212121212122,108.0091533180778,44.3,22.424242424242426,66.21621621621621,11.515151515151516,1.510204081632653,63.559322033898304,28.000000000000004,64.7909090909091,28.606060606060606,18.181818181818183,14.545454545454545,9.090909090909092,0.0,4.364771744668842,9.988036028990484,12.76308318528061,29.206140012083775,17.234510408145415,39.438238920241226,3.752669409268249,8.587344185968533,38.11503474736312,87.21975914728401,61.25,8.102,0.688692251767691,12.763083185280612,1.750182292109159,0.502600000000001,5.714348932684906,46.850203459952056,28.72746722808711,191.06550918182035,71.6197243913529,21.630122052661477,7.097345175425634,167.35090734521776,23.714601836602583,57.405122554750356,14.214601836602547,28.72746722808711,24.705781122557486,0.6891561361498388,12.76308318528061,8.795757093326962,0.2012759060257886,Alto rendimiento,1
22.52054794520548,57.1,172.0,89,174.0,170,160,179.65,0.9574172001113276,7.650000000000006,2.918487941510034,19.602060003695446,0.8934451058004326,3.3197674418604652,19.491891056195826,20.758863974848552,39.8,26.8,6.5,9.0,40.0,27.0,31.0,26.0,17.0,56.0,22.0,25.0,22.0,80.0,70.0,33.0,11,8,10,17,17,10,19.300973499188753,4.0,4.160077561191301,51.74418604651163,93.25842696629213,101.16279069767442,88.96672504378283,34.900000000000006,23.139534883720927,67.33668341708542,12.790697674418606,1.4850746268656716,78.74015748031496,27.325581395348834,67.88372093023256,29.53488372093023,23.25581395348837,15.116279069767442,9.883720930232558,0.0,6.316972397092691,11.062998944120299,18.759882315108374,32.85443487759785,23.525744479095803,41.20095355358284,5.378107665905655,9.418752479694668,53.98070685720252,94.53713985499564,66.5,10.721,0.7534737052415909,18.759882315108374,2.918405228288712,2.0351999999999997,4.120373495188765,44.6726413868699,38.515496228238675,249.55495076809189,86.65986651353701,27.36582800594959,11.149668222289083,204.2247514603105,45.330199307781385,70.94526467693446,15.714601836602554,38.515496228238675,28.948525435625577,0.7343949924822134,18.759882315108374,13.777163631771222,0.24128132454940843,Alto rendimiento,1
27.40821917808219,78.3,176.0,89,178.0,170,155,177.125,0.9936485532815809,1.125,5.598415802988793,21.8098033750934,1.2257807441244832,4.448863636363637,26.485444670655607,28.20699857424822,42.8,28.5,7.0,9.2,43.5,27.5,33.5,27.0,17.5,54.0,30.0,33.0,29.0,103.0,84.0,38.0,8,11,7,10,9,4,25.27763429752066,-5.0,1.5778989791868305,50.56818181818182,97.75280898876404,101.13636363636364,63.85696040868455,-5.300000000000011,24.318181818181817,66.58878504672897,17.045454545454543,1.5017543859649123,87.0,28.125,70.94318181818181,28.40909090909091,24.71590909090909,15.340909090909092,9.943181818181818,3.8085737801429733,7.797958009159344,9.959077917189456,15.477665938626105,19.76713402123385,42.73840061205508,54.58288711629002,9.325600574882213,11.910090133949186,79.14819891486572,101.08326809050538,69.5,7.338,1.152327866393885,15.477665938626105,2.5221110438306393,4.5223999999999975,1.5384732862193644,41.145455309042845,71.6197243913529,315.8429845658663,114.90986891234844,60.122379215927275,11.497345175425629,288.1291570782182,27.713827487648075,107.43553261849202,7.474336293856425,66.92465357014198,16.05332228395698,0.5721124618632998,15.477665938626105,8.854965564045122,0.11309023708869888,Alto rendimiento,1
21.627397260273973,89.3,170.0,89,172.0,178,169,188.235,0.9031264111350173,18.235000000000014,2.917376709427881,18.710020550846092,1.2038814411764707,5.252941176470588,23.210072942641375,24.718727683913063,40.5,31.5,6.5,9.5,38.5,26.0,30.5,25.8,16.0,56.0,33.0,36.0,27.0,102.0,95.0,40.0,28,36,24,27,20,20,30.899653979238757,7.0,-0.014150801373215671,52.35294117647059,91.01123595505618,101.17647058823529,55.09518477043673,-21.30000000000001,23.823529411764707,77.77777777777779,19.411764705882355,1.2857142857142858,78.2520325203252,27.35294117647059,65.91176470588235,28.941176470588236,22.647058823529413,15.176470588235293,9.411764705882353,3.9273922447207386,7.989483623928772,8.946790172372644,32.014771695257465,35.85080816938126,44.6756031327522,50.028670921335056,10.7188333662857,12.003172862581971,99.32608406294489,111.22741776365609,65.0,17.62,1.1659928415376049,32.014771695257465,7.744137198237774,5.3121000000000045,-0.7353853978454126,38.03909098654998,86.65986651353701,378.8683420302569,127.32395447351627,46.61738811457301,40.042478398964,313.00993468384667,65.85840734641022,90.46554712710606,36.8584073464102,58.01197675699585,46.20648520466971,0.7715500213003277,32.014771695257465,24.700997783401025,0.2766069180672007,Alto rendimiento,1
24.65205479452055,83.2,174.0,89,176.0,180,162,185.71,0.9369446987238167,11.710000000000008,4.309753391969769,20.34230140255078,1.2462772962082176,4.781609195402298,25.340264253124747,26.987381429577855,42.0,29.5,7.0,10.5,43.8,27.5,30.5,28.5,16.5,55.0,32.0,35.0,29.0,104.0,90.0,39.0,18,19,16,31,31,23,27.48051261725459,0.0,0.8311576470871884,51.14942528735632,95.50561797752809,101.14942528735634,51.68269230769231,-13.199999999999989,24.137931034482758,70.23809523809523,18.39080459770115,1.423728813559322,101.86046511627907,26.72413793103448,67.48275862068965,24.71264367816092,25.17241379310345,16.379310344827587,9.482758620689655,3.875855335609168,8.580735001143877,10.31338341483639,30.698776024246012,36.89756733683415,45.478214090944626,54.6613150131546,10.25442243581787,12.325026966127249,98.88800288776156,118.8557727016365,68.0,15.971,0.9966018373445905,30.698776024246012,5.1710954577805275,5.608799999999999,0.599861397321316,39.863198630220374,81.48733086305042,357.2232697697591,121.0373342213864,55.232020912458154,26.255309950592263,260.9209461200086,96.30232364975052,80.34209050575892,40.695243715627484,66.92465357014198,32.220112835352985,0.7845298349767434,30.698776024246015,24.084105688289736,0.28947242413809776,Alto rendimiento,1
19.057534246575344,52.4,160.0,89,162.0,170,165,182.175,0.8782763825991491,22.17500000000001,1.1800406027397257,17.877493643835617,0.9448787578125,3.2750000000000004,18.398694152820962,19.594609272754322,38.0,27.5,5.5,8.5,38.5,26.0,29.5,24.3,16.0,56.0,23.0,26.0,22.0,84.0,71.0,32.0,14,10,9,17,18,15,20.468749999999996,1.0,2.759621364104518,55.625,79.7752808988764,101.25,89.69465648854963,23.599999999999994,23.75,72.36842105263158,14.374999999999998,1.3818181818181818,81.91489361702128,28.4375,65.5,29.375,24.0625,15.1875,10.0,0.0,5.686998945405406,10.853051422529402,17.344333988977738,33.09987402476668,24.68241480059186,47.10384503929745,5.610313131139569,10.706704448739636,53.32406086611457,101.76347493533316,57.5,11.691,0.8558512209722231,17.344333988977738,3.5975457194093563,2.338799999999999,2.722422268562429,42.76287195158802,42.096482447806316,240.7218514264917,81.48733086305042,27.535862848065317,14.560619599740999,193.7665414758994,46.955309950592294,59.254476730694684,22.232854132355733,38.515496228238675,34.58868473819424,0.7374384379071068,17.344333988977738,12.790378563370883,0.2440911939574596,Alto rendimiento,1
16.975342465753425,52.5,159.0,89,161.0,173,155,178.64,0.8900582176444246,19.639999999999986,0.15575628022745058,16.819586185525974,0.9416592310430758,3.30188679245283,17.281778986643996,18.405094620775856,36.0,26.0,8.0,8.2,36.8,24.5,29.0,24.2,16.2,54.0,25.0,28.0,23.0,80.0,66.0,33.0,18,8,7,11,19,15,20.766583600332265,0.0,2.543982133855838,55.9748427672956,78.65168539325843,101.25786163522012,88.57142857142857,26.5,22.641509433962263,72.22222222222221,15.723270440251572,1.3846153846153846,79.13978494623655,28.30188679245283,63.68867924528302,29.245283018867923,23.144654088050313,15.220125786163521,10.18867924528302,0.0,5.906793277743101,11.251034814748763,16.363380339081317,31.168343503012036,27.667393130538432,52.69979643912082,4.913696735437823,9.359422353214901,54.851263482800675,104.47859711009652,56.75,11.206,0.8989926723233044,16.363380339081317,3.620155471999522,4.8963,2.5070212140015684,42.46860821584914,49.735919716217296,240.7218514264917,86.65986651353701,29.780609765625027,19.95530995059227,191.3071387963565,49.4147126301352,63.67701238118128,22.982854132355733,42.096482447806316,40.122531290168304,0.7134874594373493,16.36338033908132,11.675066665938202,0.2223822222083467,Alto rendimiento,1
13.643835616438356,69.7,172.0,89,174.0,175,167,185.71,0.9261752194281406,13.710000000000008,-1.3006318698948718,14.944467486333227,1.1961048576933477,4.052325581395349,18.98907030178846,20.223359871404707,42.5,28.0,7.0,10.5,40.0,28.0,31.0,27.0,17.0,57.5,29.0,32.0,28.0,93.0,76.0,34.0,9,11,7,18,11,11,23.56003244997296,-3.0,2.05677258621564,51.74418604651163,93.25842696629213,101.16279069767442,71.01865136298422,9.300000000000011,24.709302325581394,65.88235294117646,16.86046511627907,1.5178571428571428,80.8080808080808,27.325581395348834,68.88372093023256,28.77906976744186,23.25581395348837,15.69767441860465,9.883720930232558,3.564913486823712,8.345797154246565,11.973884008962072,17.729276608474795,25.436551805559247,35.04925547644632,50.2858758629072,7.313153209521613,10.492328851537465,72.00239593551301,103.30329402512625,66.5,9.084,1.021347243629594,17.729276608474798,2.6994512565764928,4.8642,2.0177888297293443,41.800257964111125,66.92465357014198,286.4788975654116,91.99155710711551,54.510826082493914,12.41382748764807,254.42922934312256,32.04966822228906,74.24188888482642,17.74966822228909,62.38873769202297,18.54896039863316,0.6424132423889346,17.729276608474798,11.389522071260588,0.16340777720603425,Alto rendimiento,1
17.15068493150685,60.1,166.0,89,168.0,168,155,176.115,0.9425659370297816,10.115000000000009,0.3251809126258445,16.825504018881006,0.9944934435331688,3.6204819277108435,18.083371046051855,19.258790164045227,39.0,28.0,6.5,8.8,40.0,28.0,31.0,27.0,17.5,54.0,26.0,29.0,23.5,84.0,72.0,36.0,18,13,10,18,13,15,21.810132094643638,2.0,2.483756262658787,53.6144578313253,86.51685393258427,101.20481927710843,86.522462562396,21.900000000000006,23.49397590361446,71.7948717948718,15.66265060240964,1.3928571428571428,76.92307692307692,28.313253012048197,69.5421686746988,31.325301204819276,24.096385542168676,16.265060240963855,10.542168674698795,0.0,6.4931083397013865,10.803840831449895,19.511651268769402,32.465309931396675,28.74184702880196,47.823372760069816,5.919920418118122,9.850117168249787,60.66652705539087,100.94264069116618,62.0,12.079,0.8873135610644916,19.511651268769402,4.28329418760406,3.723899999999997,2.445608470108848,42.38471102473886,53.79437076506063,267.69861428056794,103.13240312354819,32.939060814468355,20.85530995059227,231.32593717670963,36.37267710385831,77.89954899119245,25.23285413235574,43.9466586612496,38.76857309415313,0.7295698431493187,19.511651268769402,14.235112355740299,0.23685711074443092,Alto rendimiento,1
17.575342465753426,72.8,172.0,89,174.0,189,165,191.77,0.8969077540804088,19.77000000000001,0.683694952978655,16.89164751277477,1.0477891414277989,4.232558139534884,19.01972187135964,20.256003792998015,38.0,28.0,6.5,9.5,39.5,26.0,31.0,25.5,16.0,56.0,28.0,31.0,26.0,88.0,77.0,41.0,20,15,7,18,17,22,24.607896160086536,3.0,1.616025166346411,51.74418604651163,93.25842696629213,101.16279069767442,69.36813186813187,11.199999999999989,22.093023255813954,73.68421052631578,16.27906976744186,1.3571428571428572,78.21782178217822,27.325581395348834,66.30232558139535,29.36046511627907,22.96511627906977,14.825581395348838,9.30232558139535,0.0,6.419697701252382,8.818266073148877,23.225840377187197,31.903626891740654,36.16443396006088,49.676420274808905,7.46795685301089,10.258182490399575,73.27792889151135,100.65649573009802,66.5,13.243,0.9742491153061366,23.225840377187197,4.237711054741489,4.389300000000002,1.5772085432299043,41.19837232681681,62.38873769202297,325.94932345220167,133.76972966873802,37.53033034561277,24.858407346410203,273.81912414442024,52.130199307781425,92.4710567795817,41.29867288915632,53.79437076506063,39.84438260174737,0.7226049734575841,23.225840377187197,16.78310776928744,0.23053719463306924,Alto rendimiento,1
18.523287671232875,53.7,161.0,89,163.0,179,159,183.69,0.8764766726550166,22.689999999999998,0.9312435971751886,17.592044074057686,0.976258951429343,3.335403726708075,18.545635990792626,19.751102330194144,36.0,26.5,6.0,8.5,35.8,22.3,27.0,23.5,14.5,55.0,25.0,28.0,24.0,83.0,70.0,35.0,12,11,10,18,18,11,20.716793333590523,1.0,2.699191572030898,55.27950310559006,80.89887640449437,101.24223602484473,89.3854748603352,24.30000000000001,22.36024844720497,73.61111111111111,15.527950310559005,1.3584905660377358,74.58333333333333,26.70807453416149,58.30621118012422,29.81366459627329,22.236024844720493,14.596273291925465,9.006211180124224,0.0,5.2127737537001275,9.707213694041206,17.142005575642976,31.92179809244502,26.988314534172083,50.2575689649387,5.455509487650293,10.159235544972612,54.79860335116548,102.04581629639755,58.25,11.4,0.8760012667337049,17.142005575642976,3.575165889777822,3.597799999999996,2.661834516248433,42.68010179815359,49.735919716217296,249.55495076809189,97.4824026437859,35.86689307150962,13.869026644707674,201.69964081749958,47.8553099505923,79.18273442149682,18.299668222289085,45.83662361046586,27.885332620451024,0.7228302963463182,17.142005575642976,12.390760970212252,0.2307404277506937,Alto rendimiento,1
28.389041095890413,92.8,182.0,89,184.0,160,164,176.62,1.0304608764579322,-5.3799999999999955,6.2404964551558,22.148544640734613,1.2350123553918608,5.0989010989010985,27.115420401264316,28.877922727346494,46.2,30.5,7.5,10.5,44.2,31.0,35.5,29.0,20.5,57.0,36.0,39.0,28.0,110.0,93.0,37.0,12,12,13,26,8,14,28.015940103852188,-3.0,0.9905577520508331,48.9010989010989,104.49438202247192,101.0989010989011,51.724137931034484,-20.80000000000001,25.384615384615383,66.017316017316,19.78021978021978,1.5147540983606558,92.08333333333333,28.296703296703296,77.76373626373626,26.373626373626372,24.285714285714285,15.934065934065934,11.263736263736265,4.194465111127957,10.19433257795162,10.985272174516833,23.71748584056675,25.557635604058994,48.939092578259206,52.736091140365524,14.279317166539064,15.387195222563648,101.32469327444458,109.1860918905653,74.0,10.830000000000002,1.145919133025177,23.717485840566745,3.54587580745742,5.677499999999998,0.8505737366106345,40.20570182597081,103.13240312354819,336.2148172816289,108.94155854640236,82.6633764788405,20.469026644707682,310.7174721062033,25.497345175425608,84.58093894666138,24.360619599740986,62.38873769202297,19.847328312699812,0.6439146814903316,23.717485840566745,15.272037340779985,0.16456936789633606,Alto rendimiento,1
23.726027397260275,58.0,160.0,89,162.0,165,160,177.125,0.903316866619619,17.125,3.5675092821917804,20.158518115068496,1.0633948359375,3.625,22.401078594131302,23.857148702749836,37.5,25.0,6.5,9.5,33.5,25.0,27.0,23.5,15.0,56.0,28.0,31.0,26.0,84.0,69.0,34.0,19,9,8,15,15,18,22.656249999999996,-1.0,1.7176916880576059,55.625,79.7752808988764,101.25,76.72413793103448,18.0,23.4375,66.66666666666666,17.5,1.5,75.28089887640449,26.875,61.375,27.8125,20.9375,14.6875,9.375,0.0,5.909227834880127,10.1883238532416,17.492970110359902,30.160293293723967,28.86408281198235,49.76566002065922,5.687714952884207,9.806405091179668,57.95399571010658,99.92068225880445,57.5,11.788,0.9889411594150412,17.492970110359902,3.919357252035415,4.9175,1.680807542379064,41.33990101417905,62.38873769202297,258.54720505278397,91.99155710711551,38.62402506188777,23.7647126301352,217.56435092042827,40.9828541323557,63.936247156523244,28.055309950592267,53.79437076506063,38.09135031301292,0.7009876368421772,17.492970110359902,12.262355779012028,0.2114199272243453,Alto rendimiento,1
18.2986301369863,52.5,168.0,89,170.0,185,157,185.71,0.9046362608367885,17.710000000000008,0.7817348904109588,17.51689524657534,1.0853541592261906,3.125,19.898300429726117,21.191689957658312,42.0,25.5,7.0,9.5,38.5,27.0,35.5,23.5,16.5,55.0,25.0,28.0,26.0,88.0,62.0,32.0,4,7,4,6,5,4,18.601190476190478,-12.0,4.3057169716212655,52.976190476190474,88.76404494382022,101.19047619047619,88.57142857142857,27.5,25.0,60.71428571428571,14.880952380952381,1.6470588235294117,82.79569892473118,30.654761904761905,72.32142857142857,27.678571428571427,22.916666666666668,13.988095238095237,9.821428571428571,3.1069472038068326,7.153054244426606,13.62486522747925,10.712988477458179,20.40569233801558,26.161444658043287,49.83132315817769,4.371883983225355,8.32739806328639,51.50631856696025,98.1072734608767,63.5,5.495,0.8812790938339757,10.712988477458179,1.3344575365451927,3.9198999999999984,4.266663924228077,44.87249169976513,49.735919716217296,191.06550918182035,81.48733086305042,44.86158342236089,4.874336293856409,179.01185872266973,12.053650459150617,75.21299456919401,6.274336293856408,53.79437076506063,9.800434618819452,0.5800305849913931,10.712988477458179,6.213860973586121,0.11835925663973565,Alto rendimiento,1
18.621917808219177,72.2,178.0,89,180.0,178,158,182.68,0.9743814320122618,4.680000000000007,1.1688575579190386,17.453060250300137,1.13896758742583,4.056179775280899,20.786661825980676,22.13779484466942,45.0,27.0,6.5,9.5,40.5,28.5,34.0,25.0,17.5,55.0,28.5,31.5,27.0,98.0,78.0,38.0,8,8,5,8,6,7,22.78752682742078,-6.0,2.7556131163322846,50.0,100.0,101.12359550561798,72.71468144044321,7.800000000000011,25.280898876404493,60.0,16.01123595505618,1.6666666666666667,77.14285714285714,28.08988764044944,72.3314606741573,29.49438202247191,22.752808988764045,14.044943820224718,9.831460674157304,3.70979362701043,7.825229583971118,10.838268121843653,14.621176868420985,20.25093749088779,37.24955943434717,51.59218758219829,7.7001623182448045,10.665044762111917,71.10592183199451,98.4846562770007,71.0,6.659,1.020946012015759,14.621176868420985,1.932253801738862,3.6814,2.7154092660595452,42.75329134707588,64.63680126319599,258.54720505278397,114.90986891234844,53.73945608777036,10.897345175425635,241.7299483916071,16.817256661176856,101.99471401241318,12.91515489993526,58.01197675699585,16.859350961772535,0.5781116248870086,14.621176868420983,8.452672317163199,0.1170730237834238,Alto rendimiento,1
